student_id,age,gender,study_hours_per_day,sleep_hours,phone_usage_hours,social_media_hours,youtube_hours,gaming_hours,breaks_per_day,coffee_intake_mg,exercise_minutes,assignments_completed,attendance_percentage,stress_level,focus_score,final_grade,productivity_score,total_screen_time,sleep_quality,exercise_level,stress_category,focus_efficiency,lifestyle_balance_score
7833,25,Female,2.52,4.72,8.25,4.5,0.97,0.83,14,423,102,0,41.93,9,54,61.39,18.57,14.55,Poor,High,High,21.428571428571427,-10.71
7834,28,Male,3.28,6.15,9.76,7.28,4.97,2.28,2,281,117,13,46.59,2,61,60.62,33.84,24.29,Good,High,Low,18.597560975609756,-10.09
7835,18,Female,1.4,4.73,6.98,3.3,3.74,1.74,8,486,108,18,99.27,3,51,55.27,30.61,15.760000000000002,Poor,High,Low,36.42857142857143,-5.700000000000001
7836,19,Male,2.74,7.95,11.82,0.8,0.24,5.88,10,154,53,14,83.17,4,33,96.68,27.73,18.740000000000002,Good,Medium,Moderate,12.043795620437955,-5.073333333333334
7837,18,Female,9.25,5.6,7.32,0.55,1.08,0.44,8,248,29,3,82.58,6,74,75.84,67.79,9.389999999999999,Poor,Low,Moderate,8.0,-3.2233333333333327
7838,29,Female,8.96,8.47,5.05,3.31,5.21,5.75,6,441,42,3,57.01,5,79,60.09,76.52,19.32,Excellent,Medium,Moderate,8.816964285714285,-5.98
7839,17,Female,3.5,6.86,11.61,7.89,1.84,2.16,8,422,59,17,78.03,2,50,55.67,35.24,23.5,Good,Medium,Low,14.285714285714286,-9.813333333333333
7840,20,Female,9.97,5.99,1.35,4.95,1.25,2.88,11,25,111,2,67.67,2,43,76.33,73.49,10.43,Poor,High,Low,4.312938816449348,3.25
7841,21,Female,3.33,5.55,6.42,5.93,4.78,3.76,3,129,30,6,59.35,10,41,60.66,24.8,20.89,Poor,Medium,High,12.312312312312311,-18.79
7842,29,Female,7.36,4.55,7.77,7.7,2.38,3.71,9,264,54,8,44.22,2,44,59.08,44.47,21.56,Poor,Medium,Low,5.978260869565217,-12.659999999999998
7843,22,Male,6.62,4.77,4.47,5.31,2.9,2.04,9,88,70,4,99.76,10,73,44.51,56.96,14.719999999999999,Poor,High,High,11.027190332326283,-12.846666666666666
7844,21,Male,1.11,4.23,1.56,4.82,4.23,2.79,3,287,47,18,44.39,10,93,95.48,33.94,13.400000000000002,Poor,Medium,High,83.78378378378378,-13.373333333333335
7845,17,Female,3.75,8.96,5.22,1.51,5.45,1.66,12,20,3,12,71.03,2,82,46.35,61.55,13.84,Excellent,Low,Low,21.866666666666667,2.1800000000000033
7846,19,Female,9.54,6.84,9.82,2.32,4.19,1.53,3,252,22,5,70.62,2,84,95.4,73.96,17.860000000000003,Good,Low,Low,8.805031446540882,-5.446666666666671
7847,17,Female,0.98,6.38,7.07,7.04,2.36,0.49,11,228,95,18,83.78,8,64,54.93,29.41,16.959999999999997,Good,High,High,65.3061224489796,-9.033333333333331
7848,27,Other,2.16,5.26,9.22,4.06,5.79,2.54,10,491,67,1,50.77,2,64,60.63,29.13,21.61,Poor,High,Low,29.629629629629626,-10.856666666666666
7849,21,Other,9.72,6.62,8.75,6.91,3.29,2.11,12,472,86,19,92.46,8,78,63.75,71.0,21.06,Good,High,High,8.024691358024691,-12.953333333333333
7850,21,Female,0.88,9.18,3.8,0.13,5.41,1.4,10,339,113,19,87.2,10,32,77.03,29.86,10.74,Excellent,High,High,36.36363636363637,1.386666666666665
7851,28,Female,4.74,8.99,3.42,4.05,5.33,0.78,12,356,96,5,74.9,4,66,59.39,62.11,13.58,Excellent,High,Moderate,13.924050632911392,3.5999999999999996
7852,27,Other,9.22,7.19,9.6,2.52,3.07,0.61,14,217,63,1,76.61,7,45,67.09,56.83,15.799999999999999,Good,High,Moderate,4.880694143167028,-6.3199999999999985
7853,29,Female,9.46,6.71,2.46,2.24,1.25,2.16,6,26,66,3,60.75,2,81,41.01,82.61,8.11,Good,High,Low,8.562367864693446,5.510000000000002
7854,22,Female,9.8,4.58,7.0,6.89,2.23,2.95,3,195,96,14,45.11,1,93,45.81,73.42,19.07,Poor,High,Low,9.489795918367346,-7.710000000000001
7855,24,Female,5.07,7.85,11.5,6.71,1.05,4.23,13,448,78,5,53.17,5,96,85.59,52.5,23.490000000000002,Good,High,Moderate,18.934911242603548,-10.190000000000001
7856,26,Male,1.32,8.97,6.54,7.17,0.95,4.15,6,322,117,7,83.84,5,73,58.07,44.88,18.810000000000002,Excellent,High,Moderate,55.3030303030303,-1.9700000000000024
7857,28,Female,7.84,5.14,9.78,3.44,5.37,0.46,8,306,59,16,41.58,1,30,52.16,41.0,19.05,Poor,Medium,Low,3.826530612244898,-7.803333333333335
7858,17,Male,7.24,6.05,3.45,7.69,0.84,0.35,2,170,98,8,47.78,3,63,97.75,60.64,12.33,Good,High,Low,8.701657458563536,0.03666666666666707
7859,20,Male,6.01,3.75,1.17,2.57,5.85,4.54,6,114,44,1,92.22,7,66,49.92,56.67,14.129999999999999,Poor,Medium,Moderate,10.981697171381033,-12.163333333333332
7860,26,Female,8.94,9.01,4.5,7.91,1.67,4.8,3,80,90,3,89.33,9,45,55.21,68.69,18.88,Excellent,High,High,5.033557046979866,-6.859999999999999
7861,27,Female,9.16,3.68,7.11,6.06,2.75,2.6,14,222,104,6,87.68,2,66,58.9,65.12,18.52,Poor,High,Low,7.205240174672489,-9.693333333333332
7862,17,Male,6.99,7.93,7.86,5.23,1.11,1.82,1,181,15,12,72.51,2,33,64.01,52.87,16.02,Good,Low,Low,4.721030042918454,-1.6600000000000001
7863,25,Male,1.56,4.31,6.67,7.13,2.24,0.92,4,32,0,0,88.78,5,76,82.08,34.9,16.96,Poor,Low,Moderate,48.717948717948715,-13.340000000000002
7864,27,Other,1.41,8.14,5.48,5.05,3.59,1.27,5,128,49,3,73.09,8,52,56.24,32.97,15.39,Excellent,Medium,High,36.87943262411348,-5.476666666666667
7865,23,Female,4.38,7.5,11.83,3.36,5.5,2.36,3,349,11,10,66.29,2,56,95.17,40.45,23.049999999999997,Good,Low,Low,12.785388127853881,-9.68333333333333
7866,23,Male,3.28,7.83,8.42,2.89,5.65,5.8,10,236,17,18,98.27,5,38,97.86,38.23,22.76,Good,Low,Moderate,11.585365853658537,-11.533333333333335
7867,28,Other,1.76,7.45,11.47,1.13,0.32,3.55,12,396,40,3,98.81,4,56,45.68,32.7,16.470000000000002,Good,Medium,Moderate,31.818181818181817,-4.236666666666668
7868,21,Male,6.31,5.78,2.53,3.85,3.19,3.1,1,139,36,10,53.2,10,96,70.75,61.39,12.67,Poor,Medium,High,15.213946117274169,-9.91
7869,23,Female,6.99,7.34,11.99,6.32,0.82,2.67,1,318,49,18,56.57,5,86,59.74,55.93,21.800000000000004,Good,Medium,Moderate,12.303290414878397,-10.486666666666672
7870,28,Female,7.13,4.64,8.58,1.1,0.87,0.03,8,493,118,18,56.83,1,81,59.52,57.51,10.579999999999998,Poor,High,Low,11.360448807854137,1.6333333333333346
7871,18,Female,2.17,4.92,11.68,7.42,4.93,1.08,1,2,84,6,41.19,7,31,72.2,6.64,25.11,Poor,High,Moderate,14.285714285714286,-19.47
7872,29,Female,3.41,3.46,7.47,1.76,1.96,3.76,6,459,22,0,79.86,3,78,74.97,40.66,14.950000000000001,Poor,Low,Low,22.87390029325513,-10.296666666666667
7873,20,Male,2.39,7.29,2.27,7.69,5.91,3.61,5,72,98,16,84.57,7,80,48.58,52.1,19.48,Good,High,Moderate,33.47280334728033,-8.633333333333333
7874,23,Female,6.21,8.89,4.5,3.65,4.79,3.5,9,355,55,15,47.29,3,76,77.75,66.29,16.44,Excellent,Medium,Low,12.238325281803542,0.173333333333332
7875,19,Male,5.89,5.65,1.11,1.11,3.28,1.39,11,289,109,17,93.94,4,66,71.35,64.89,6.89,Poor,High,Moderate,11.205432937181664,4.043333333333334
7876,18,Female,5.28,4.46,2.24,0.9,0.21,1.77,2,472,75,6,49.77,4,43,85.34,42.62,5.12,Poor,High,Moderate,8.143939393939393,2.3
7877,26,Female,3.31,8.77,11.98,5.3,0.43,3.34,1,417,105,5,78.36,2,83,51.09,49.71,21.05,Excellent,High,Low,25.075528700906343,-2.0100000000000016
7878,18,Male,2.75,7.51,11.03,6.49,3.63,0.98,6,316,66,3,89.05,6,57,47.18,34.43,22.13,Good,High,Moderate,20.727272727272727,-10.91
7879,29,Male,8.96,9.25,10.87,0.46,5.04,1.51,7,89,67,6,69.11,3,67,63.75,69.43,17.880000000000003,Excellent,High,Low,7.47767857142857,-0.14666666666666828
7880,17,Male,0.96,3.04,0.52,7.33,3.1,4.83,14,346,101,16,52.32,8,36,74.97,16.75,15.78,Poor,High,High,37.5,-14.333333333333332
7881,21,Female,6.74,5.81,5.68,0.31,5.23,1.51,1,305,2,16,43.28,6,54,54.57,47.35,12.729999999999999,Poor,Low,Moderate,8.01186943620178,-7.043333333333333
7882,28,Female,0.69,9.31,9.49,4.36,2.41,3.69,11,395,59,5,74.33,1,39,42.13,30.07,19.950000000000003,Excellent,Medium,Low,56.52173913043479,-0.36333333333333684
7883,22,Male,2.34,7.73,3.11,4.12,5.52,3.62,8,420,60,14,63.47,2,87,70.64,55.96,16.37,Good,High,Low,37.17948717948718,-0.9100000000000001
7884,22,Other,3.25,6.28,5.33,6.44,5.34,5.71,9,221,53,18,45.67,6,33,58.27,27.7,22.82,Good,Medium,Moderate,10.153846153846153,-14.493333333333332
7885,25,Male,8.92,5.9,2.86,4.66,3.77,3.25,7,331,13,13,91.46,8,36,54.49,61.38,14.54,Poor,Low,High,4.0358744394618835,-10.306666666666665
7886,20,Female,1.81,9.27,8.47,2.7,5.39,2.78,9,286,65,8,42.06,1,34,87.72,29.61,19.340000000000003,Excellent,High,Low,18.784530386740332,0.3666666666666636
7887,17,Female,9.41,8.82,8.6,4.64,3.22,2.01,3,27,88,0,86.68,1,38,95.83,69.51,18.47,Excellent,High,Low,4.038257173219979,1.1033333333333353
7888,22,Male,8.25,3.09,3.75,7.61,0.62,1.22,10,313,85,19,86.11,3,67,73.34,64.03,13.2,Poor,High,Low,8.121212121212121,-7.186666666666666
7889,21,Male,6.95,3.85,5.99,0.98,4.44,1.7,10,182,92,2,40.19,10,48,47.9,35.7,13.11,Poor,High,High,6.906474820143885,-12.343333333333332
7890,26,Female,4.41,6.59,5.69,5.25,3.86,5.76,10,458,64,8,48.71,9,81,42.87,45.76,20.560000000000002,Good,High,High,18.36734693877551,-14.24666666666667
7891,22,Female,9.1,3.8,9.45,1.35,4.08,5.77,3,48,103,8,81.26,7,50,73.82,49.78,20.65,Poor,High,Moderate,5.4945054945054945,-16.616666666666667
7892,19,Male,5.52,4.92,8.26,1.64,0.25,1.11,5,376,86,16,67.01,4,66,51.57,45.39,11.26,Poor,High,Moderate,11.956521739130435,-2.553333333333333
7893,18,Male,4.03,8.84,1.28,7.78,0.61,0.37,2,1,40,19,75.27,10,53,50.05,51.48,10.04,Excellent,Medium,High,13.151364764267989,-1.0266666666666673
7894,22,Female,6.06,5.7,2.24,6.61,5.99,1.78,8,482,96,8,56.65,3,43,70.06,51.52,16.62,Poor,High,Low,7.095709570957096,-5.02
7895,29,Male,2.71,6.16,10.16,7.29,4.6,4.6,9,494,40,12,54.82,6,72,80.44,31.34,26.65,Good,Medium,Moderate,26.568265682656826,-18.996666666666663
7896,17,Female,3.09,4.22,11.6,1.22,2.81,2.3,11,367,100,13,73.88,4,89,59.41,36.16,17.93,Poor,High,Moderate,28.802588996763756,-10.156666666666666
7897,23,Male,9.23,7.22,7.82,3.3,4.02,1.79,8,456,22,16,58.84,6,99,72.95,75.52,16.93,Good,Low,Moderate,10.725893824485373,-7.756666666666668
7898,23,Female,8.04,3.84,4.69,6.14,5.0,2.23,10,148,75,13,40.5,8,54,67.2,46.64,18.06,Poor,High,High,6.7164179104477615,-15.879999999999999
7899,26,Male,5.38,7.41,3.04,5.19,5.46,1.3,5,186,46,19,55.14,1,57,67.88,58.35,14.990000000000002,Good,Medium,Low,10.594795539033457,0.3633333333333333
7900,29,Female,4.46,8.23,9.05,1.21,5.15,3.77,5,52,114,16,54.38,5,99,73.74,56.02,19.180000000000003,Excellent,High,Moderate,22.19730941704036,-3.9200000000000017
7901,23,Female,8.17,9.12,7.84,3.51,3.26,3.51,11,487,30,5,55.79,2,66,42.28,69.18,18.119999999999997,Excellent,Medium,Low,8.078335373317014,-0.879999999999999
7902,28,Female,5.92,7.08,10.95,1.94,5.46,2.11,9,69,102,14,82.89,3,80,64.6,56.77,20.459999999999997,Good,High,Low,13.513513513513514,-5.899999999999999
7903,27,Male,4.44,5.32,10.89,2.7,4.74,2.88,3,191,25,1,44.09,5,60,96.0,30.82,21.209999999999997,Poor,Low,Moderate,13.513513513513512,-14.736666666666663
7904,26,Female,5.4,8.96,4.03,7.3,0.45,0.02,11,263,19,2,42.43,7,50,63.92,50.22,11.799999999999999,Excellent,Low,Moderate,9.25925925925926,-0.24666666666666437
7905,17,Male,2.71,7.18,9.73,1.97,0.62,3.17,11,360,12,16,66.41,5,36,48.93,26.09,15.49,Good,Low,Moderate,13.284132841328413,-5.73
7906,20,Male,2.42,5.51,3.42,3.01,4.4,5.01,4,5,29,19,62.92,10,58,51.72,31.71,15.84,Poor,Low,High,23.96694214876033,-13.853333333333333
7907,29,Female,9.9,5.26,9.49,4.14,5.11,0.83,14,483,34,2,87.42,3,80,66.96,72.13,19.569999999999997,Poor,Medium,Low,8.080808080808081,-10.916666666666664
7908,23,Female,9.71,5.24,2.43,0.57,2.66,5.63,2,400,96,9,90.27,5,64,90.33,75.81,11.29,Poor,High,Moderate,6.591143151390319,-2.6099999999999994
7909,27,Male,4.5,3.39,4.5,7.11,4.59,3.14,3,85,100,6,67.92,10,95,67.94,46.0,19.34,Poor,High,High,21.11111111111111,-19.226666666666667
7910,25,Other,5.39,3.71,1.49,3.71,4.48,5.06,6,398,46,8,52.53,10,57,91.86,40.79,14.739999999999998,Poor,Medium,High,10.575139146567718,-15.786666666666665
7911,21,Female,8.36,3.63,3.9,2.88,2.84,1.75,4,436,60,12,57.58,8,62,55.12,54.08,11.37,Poor,High,High,7.416267942583732,-10.11
7912,29,Female,7.4,5.19,4.16,3.82,2.43,3.79,8,21,74,13,86.02,6,33,40.65,51.1,14.2,Poor,High,Moderate,4.45945945945946,-7.353333333333332
7913,18,Female,1.45,6.32,8.19,5.4,0.45,1.68,5,497,95,17,46.49,6,79,94.88,30.44,15.719999999999999,Good,High,Moderate,54.48275862068966,-5.913333333333332
7914,23,Female,4.06,4.03,8.73,4.89,5.88,4.89,13,20,96,4,69.44,4,93,72.74,45.06,24.39,Poor,High,Moderate,22.9064039408867,-17.13
7915,26,Female,2.88,8.8,7.26,4.62,1.23,5.51,11,431,94,10,94.63,10,85,40.07,50.22,18.619999999999997,Excellent,High,High,29.51388888888889,-7.886666666666663
7916,17,Female,9.93,3.46,9.36,2.44,0.9,5.53,6,304,35,3,51.98,6,74,52.92,56.7,18.23,Poor,Medium,Moderate,7.452165156092649,-16.143333333333334
7917,23,Female,7.61,9.62,5.69,3.48,0.49,4.73,2,450,80,6,40.32,2,41,72.1,60.99,14.39,Excellent,High,Low,5.387647831800263,5.516666666666666
7918,22,Male,0.95,3.52,7.72,5.58,3.06,5.73,7,467,86,3,69.18,7,95,73.88,29.26,22.09,Poor,High,Moderate,100.0,-19.183333333333334
7919,23,Female,9.05,9.26,4.63,6.99,0.41,4.84,12,291,13,15,60.19,5,90,92.24,83.79,16.87,Excellent,Low,Moderate,9.944751381215468,-2.916666666666668
7920,29,Female,9.32,4.82,6.5,1.09,5.27,5.34,14,94,50,0,82.92,5,37,67.06,56.48,18.2,Poor,Medium,Moderate,3.9699570815450644,-11.893333333333333
7921,26,Female,3.67,9.91,2.12,6.72,1.21,1.95,7,29,107,15,90.27,1,79,63.08,72.01,12.0,Excellent,High,Low,21.525885558583106,10.386666666666667
7922,19,Male,6.6,6.65,7.53,6.37,5.5,3.92,10,8,25,7,54.32,6,94,55.15,60.75,23.32,Good,Low,Moderate,14.242424242424244,-15.186666666666666
7923,19,Male,6.98,3.13,2.86,5.94,5.15,1.16,6,113,34,6,58.7,5,50,71.43,48.0,15.110000000000001,Poor,Medium,Moderate,7.163323782234957,-12.716666666666669
7924,23,Male,7.43,4.98,5.8,3.71,0.24,1.88,9,1,53,12,41.56,6,81,49.03,56.35,11.629999999999999,Poor,Medium,Moderate,10.901749663526246,-5.903333333333332
7925,29,Male,7.09,9.58,8.15,4.51,3.45,3.41,3,363,72,15,76.71,4,52,94.21,61.95,19.52,Excellent,High,Moderate,7.3342736248236955,-1.9600000000000009
7926,18,Female,5.82,5.1,5.42,3.83,1.09,2.74,12,368,65,10,73.85,6,73,54.9,52.98,13.08,Poor,High,Moderate,12.542955326460481,-6.713333333333335
7927,17,Male,9.56,5.52,3.07,4.09,0.82,5.36,2,179,78,13,69.3,1,44,57.38,69.33,13.34,Poor,High,Low,4.602510460251046,-0.7000000000000011
7928,25,Male,5.37,3.31,8.16,4.93,3.09,1.17,13,289,95,6,54.31,10,86,67.94,38.5,17.35,Poor,High,High,16.01489757914339,-17.563333333333333
7929,25,Female,1.55,4.77,10.3,3.94,1.15,3.85,11,93,74,13,75.58,6,69,45.65,24.74,19.240000000000002,Poor,High,Moderate,44.516129032258064,-13.233333333333336
7930,23,Female,1.26,4.82,6.25,4.45,2.71,2.31,2,316,64,17,76.96,1,45,91.92,28.03,15.72,Poor,High,Low,35.714285714285715,-4.946666666666667
7931,23,Male,0.67,8.01,6.91,5.3,0.32,1.8,3,357,57,14,89.59,9,67,90.34,33.56,14.330000000000002,Excellent,Medium,High,100.0,-5.410000000000004
7932,19,Male,4.57,6.54,4.99,2.17,2.82,0.63,11,35,72,6,60.94,2,82,91.51,57.3,10.610000000000001,Good,High,Low,17.943107221006564,2.869999999999999
7933,26,Female,3.1,4.13,7.21,5.72,1.02,4.25,8,101,30,2,90.75,8,69,78.85,35.01,18.2,Poor,Medium,High,22.258064516129032,-16.939999999999998
7934,18,Male,9.0,8.57,6.2,7.76,0.7,2.55,11,367,80,11,87.12,7,93,54.74,82.35,17.21,Excellent,High,Moderate,10.333333333333334,-4.403333333333332
7935,27,Female,8.74,7.28,9.09,1.57,0.5,5.03,12,359,73,10,89.83,9,51,80.28,57.75,16.19,Good,High,High,5.835240274599542,-8.196666666666669
7936,23,Male,8.46,4.88,3.26,7.35,3.83,4.64,9,384,91,5,49.48,10,68,58.63,57.4,19.08,Poor,High,High,8.037825059101655,-16.286666666666665
7937,25,Female,8.74,4.57,6.09,3.39,0.39,2.62,8,411,103,13,51.03,7,33,73.01,45.35,12.490000000000002,Poor,High,Moderate,3.7757437070938216,-6.916666666666668
7938,17,Male,3.33,9.47,4.14,7.33,3.49,1.54,5,95,94,0,90.23,8,87,79.55,61.12,16.5,Excellent,High,High,26.126126126126124,-2.426666666666666
7939,29,Female,4.55,7.46,1.59,3.35,0.47,4.76,5,229,3,11,73.87,1,32,86.68,52.19,10.17,Good,Low,Low,7.032967032967033,3.8499999999999996
7940,20,Male,3.46,8.65,4.94,5.71,2.95,0.55,6,39,24,8,78.33,5,86,98.62,59.16,14.150000000000002,Excellent,Low,Moderate,24.85549132947977,-1.0500000000000007
7941,22,Male,1.32,4.58,11.46,4.46,1.38,2.5,2,241,14,4,69.17,1,94,48.2,33.81,19.8,Poor,Low,Low,71.2121212121212,-11.173333333333334
7942,23,Male,9.28,7.12,5.8,6.0,0.85,4.69,1,463,65,1,82.57,2,48,61.35,70.38,17.34,Good,High,Low,5.172413793103448,-2.9333333333333336
7943,26,Female,6.35,3.37,6.77,5.61,5.76,1.0,1,394,106,7,74.21,8,38,98.93,34.98,19.14,Poor,High,High,5.984251968503937,-16.866666666666667
7944,23,Female,1.76,7.16,9.04,7.67,2.09,3.08,13,318,60,12,46.08,9,55,87.64,21.59,21.880000000000003,Good,High,High,31.25,-14.560000000000002
7945,26,Male,2.46,4.43,11.83,2.31,1.94,4.7,13,195,110,18,56.54,2,35,45.15,15.51,20.78,Poor,High,Low,14.227642276422765,-10.253333333333336
7946,18,Male,4.78,7.68,5.24,7.44,5.83,0.14,11,291,6,7,95.22,4,78,93.57,62.98,18.65,Good,Low,Moderate,16.317991631799163,-7.09
7947,20,Female,0.99,9.52,6.45,2.02,4.53,4.47,1,116,114,0,66.85,2,96,45.67,53.02,17.47,Excellent,High,Low,96.96969696969697,3.370000000000001
7948,21,Female,3.08,6.21,11.64,6.29,3.58,1.59,3,137,6,1,51.92,4,99,47.16,41.1,23.099999999999998,Good,Low,Moderate,32.14285714285714,-14.479999999999999
7949,28,Female,7.18,5.14,5.43,3.92,1.18,4.56,2,254,51,16,61.92,7,79,66.45,57.87,15.09,Poor,Medium,Moderate,11.002785515320335,-10.110000000000001
7950,17,Female,9.24,3.86,9.59,0.58,3.75,2.51,1,49,17,10,56.92,9,36,55.46,39.69,16.43,Poor,Low,High,3.896103896103896,-17.14333333333333
7951,17,Male,9.32,7.69,5.6,0.28,4.76,0.14,5,368,103,5,78.48,10,34,77.23,58.59,10.780000000000001,Good,High,High,3.648068669527897,-1.9666666666666686
7952,26,Male,5.44,7.09,3.12,4.16,5.19,3.39,11,277,79,2,73.2,1,46,76.15,56.98,15.860000000000001,Good,High,Low,8.455882352941176,-0.04666666666666863
7953,19,Male,3.47,6.81,11.27,0.28,5.2,3.83,5,476,86,15,46.71,6,85,94.8,37.47,20.58,Good,High,Moderate,24.495677233429394,-10.093333333333334
7954,26,Female,9.25,9.55,8.69,7.57,0.56,1.03,3,95,55,9,93.17,4,69,82.6,78.49,17.849999999999998,Excellent,Medium,Moderate,7.45945945945946,-0.9166666666666643
7955,19,Male,7.97,9.85,10.43,1.32,1.68,3.06,6,0,51,4,60.89,2,72,44.6,68.86,16.49,Excellent,Medium,Low,9.03387703889586,2.91
7956,28,Male,6.08,8.02,1.83,3.88,2.89,4.59,7,179,0,13,82.24,1,62,66.37,70.98,13.19,Excellent,Low,Low,10.197368421052632,1.8499999999999996
7957,24,Male,8.43,4.37,8.61,3.02,2.85,0.39,2,395,98,16,67.09,4,37,76.03,46.52,14.87,Poor,High,Moderate,4.38908659549229,-6.8633333333333315
7958,25,Female,4.86,9.63,7.86,4.2,2.92,5.14,11,459,115,14,98.4,10,31,41.16,43.17,20.12,Excellent,High,High,6.378600823045267,-7.026666666666667
7959,27,Male,1.57,5.41,6.07,1.67,5.63,2.11,9,439,119,17,78.78,8,43,71.96,23.35,15.48,Poor,High,High,27.388535031847134,-8.693333333333333
7960,28,Male,9.41,3.55,2.13,6.93,2.39,5.8,2,215,4,12,98.18,5,47,95.6,66.22,17.25,Poor,Low,Moderate,4.994686503719447,-15.016666666666666
7961,17,Female,5.57,4.69,5.27,0.1,4.89,4.94,3,220,54,13,88.01,2,88,84.71,62.5,15.2,Poor,Medium,Low,15.798922800718133,-6.019999999999998
7962,27,Male,7.11,8.81,7.6,4.57,2.86,4.55,14,172,19,18,75.23,9,79,58.24,63.96,19.58,Excellent,Low,High,11.11111111111111,-10.326666666666664
7963,18,Male,4.23,4.43,8.29,2.78,2.61,0.95,7,348,24,6,77.91,6,79,81.05,42.26,14.629999999999997,Poor,Low,Moderate,18.67612293144208,-10.969999999999997
7964,26,Female,1.79,5.77,1.85,1.71,5.66,3.01,10,250,87,6,81.82,10,80,70.31,42.41,12.23,Poor,High,High,44.6927374301676,-7.790000000000001
7965,18,Female,3.08,4.91,5.6,1.71,1.79,2.05,14,111,90,8,80.15,2,33,88.64,32.74,11.149999999999999,Poor,High,Low,10.714285714285714,-0.3299999999999983
7966,20,Female,0.91,3.33,5.39,1.47,1.8,4.78,12,290,78,5,44.92,8,39,66.15,9.21,13.440000000000001,Poor,High,High,42.857142857142854,-12.180000000000001
7967,18,Male,1.33,6.93,9.54,4.82,5.06,1.99,1,11,74,19,77.06,6,74,58.75,32.71,21.409999999999997,Good,High,Moderate,55.639097744360896,-11.083333333333329
7968,23,Female,2.45,7.4,0.97,7.13,2.68,4.09,7,174,97,13,57.74,3,33,93.97,39.52,14.87,Good,High,Low,13.46938775510204,0.16333333333333577
7969,29,Female,5.83,8.54,9.53,3.18,3.66,2.69,4,293,94,7,61.69,7,45,83.59,43.54,19.06,Excellent,High,Moderate,7.718696397941681,-5.846666666666668
7970,25,Male,9.93,5.9,9.51,1.32,0.4,4.6,5,99,69,0,44.69,3,44,47.17,55.39,15.83,Poor,High,Low,4.431017119838872,-4.729999999999999
7971,23,Female,8.52,3.99,8.52,0.42,3.14,0.98,12,450,54,15,85.7,10,84,97.7,57.78,13.06,Poor,Medium,High,9.859154929577466,-13.28
7972,28,Female,1.32,7.57,10.85,6.55,3.27,1.84,13,15,80,14,57.99,10,57,49.98,19.37,22.509999999999998,Good,High,High,43.18181818181818,-14.70333333333333
7973,22,Female,8.5,9.23,5.85,1.78,3.76,0.84,12,358,73,13,63.56,3,64,95.39,73.65,12.23,Excellent,High,Low,7.529411764705882,5.663333333333334
7974,26,Female,5.59,3.84,1.61,5.88,0.51,3.44,12,256,106,15,79.39,1,59,43.32,56.51,11.44,Poor,High,Low,10.554561717352415,-1.2266666666666666
7975,17,Female,6.77,4.28,4.31,4.24,5.17,2.17,6,314,79,5,98.91,7,84,60.51,63.2,15.89,Poor,High,Moderate,12.40768094534712,-11.696666666666667
7976,27,Female,1.73,5.3,7.53,5.09,2.52,4.71,11,133,111,3,42.61,3,39,84.19,19.62,19.85,Poor,High,Low,22.54335260115607,-8.55
7977,26,Female,4.26,7.55,4.21,4.61,1.78,1.67,2,450,107,15,43.14,7,93,86.45,55.24,12.27,Good,High,Moderate,21.83098591549296,-0.6033333333333317
7978,25,Male,8.9,6.67,7.78,7.62,3.46,3.63,5,291,55,3,59.48,4,92,47.68,72.67,22.49,Good,Medium,Moderate,10.337078651685394,-11.316666666666665
7979,21,Female,4.54,7.99,1.0,0.82,3.26,3.24,4,438,43,9,85.43,10,90,60.09,65.47,8.32,Good,Medium,High,19.823788546255507,-0.9066666666666663
7980,27,Male,1.71,3.22,1.31,5.27,1.12,4.28,13,58,68,16,93.58,3,46,67.37,34.51,11.98,Poor,High,Low,26.900584795321638,-6.273333333333333
7981,21,Male,3.46,8.67,0.62,0.92,1.83,4.38,5,459,21,10,46.29,9,54,50.62,46.34,7.75,Excellent,Low,High,15.606936416184972,1.2899999999999991
7982,22,Female,2.6,9.91,11.72,1.55,4.15,5.47,6,423,104,19,60.36,2,73,73.46,43.99,22.89,Excellent,High,Low,28.076923076923077,-1.6033333333333317
7983,25,Female,7.03,3.33,3.51,5.39,1.27,3.54,12,295,58,6,60.12,4,72,72.91,56.13,13.709999999999997,Poor,Medium,Moderate,10.241820768136558,-9.116666666666664
7984,29,Male,9.15,6.47,9.65,4.95,2.83,4.24,1,236,105,10,54.95,1,61,61.89,62.65,21.67,Good,High,Low,6.666666666666666,-6.230000000000004
7985,24,Male,7.47,8.18,10.7,3.89,5.24,5.79,14,133,15,1,82.79,2,36,99.67,53.65,25.619999999999997,Excellent,Low,Low,4.819277108433735,-10.759999999999998
7986,24,Male,8.51,6.33,2.31,6.19,0.15,4.28,1,71,70,18,70.96,2,43,79.24,67.08,12.93,Good,High,Low,5.052878965922444,0.06333333333333435
7987,24,Female,8.16,7.15,2.79,5.54,5.03,5.93,14,35,54,5,41.91,3,71,54.24,70.29,19.29,Good,Medium,Low,8.700980392156863,-6.189999999999998
7988,17,Male,0.64,9.45,4.9,0.47,5.19,3.51,9,158,23,10,42.73,2,70,97.5,41.51,14.07,Excellent,Low,Low,109.375,3.596666666666664
7989,17,Female,1.68,6.78,6.3,5.24,4.32,5.92,14,238,18,5,68.05,3,55,66.11,34.69,21.78,Good,Low,Low,32.73809523809524,-10.620000000000001
