house_id,monthly_units,house_type,city,family_members,rooms,ac_count,refrigerator,washing_machine,geyser,laptop_count,tv_count,work_from_home,solar_panel,electricity_bill
9013,528,Apartment,Tier_1,1,2,0,0,0,0,4,3,No,Yes,2949.14
9014,615,Apartment,Tier_2,5,1,1,0,1,0,2,3,No,No,6921.18
9015,590,Independent House,Tier_1,6,4,1,1,0,1,3,1,No,No,5508.46
9016,537,Independent House,Tier_1,6,3,0,1,0,1,0,3,No,Yes,3733.27
9017,626,Independent House,Tier_1,6,2,3,0,0,0,2,2,No,Yes,5912.16
9018,615,Independent House,Tier_3,1,2,2,1,0,1,0,2,Yes,No,7272.22
9019,619,Apartment,Tier_1,4,5,3,1,1,1,2,3,Yes,Yes,7983.81
9020,563,Independent House,Tier_2,4,5,3,0,1,1,3,2,Yes,No,8393.95
9021,95,Independent House,Tier_2,1,1,2,1,0,0,0,2,Yes,No,3575.26
9022,650,Independent House,Tier_2,3,1,1,0,0,0,1,3,No,Yes,4276.64
9023,322,Villa,Tier_3,3,5,3,1,1,0,3,3,Yes,Yes,4713.24
9024,286,Independent House,Tier_2,3,6,1,0,0,1,4,1,No,No,4129.28
9025,350,Independent House,Tier_3,3,5,2,0,1,0,1,3,No,No,5748.3
9026,840,Apartment,Tier_1,4,2,3,0,0,1,0,2,No,Yes,7956.54
9027,858,Villa,Tier_1,7,4,2,0,1,0,1,2,Yes,No,8968.27
9028,784,Apartment,Tier_3,3,5,0,0,1,1,0,1,No,Yes,5878.09
9029,809,Villa,Tier_3,5,3,1,1,0,1,3,2,No,Yes,7195.64
9030,194,Apartment,Tier_3,3,4,3,1,0,0,4,2,Yes,No,5251.78
9031,659,Apartment,Tier_1,5,6,0,1,1,1,0,2,No,Yes,5180.36
9032,378,Independent House,Tier_3,4,4,3,0,1,1,0,1,Yes,No,6594.72
9033,562,Independent House,Tier_1,5,3,1,0,0,1,4,3,Yes,Yes,5824.69
9034,476,Villa,Tier_1,6,3,1,1,0,1,2,1,Yes,Yes,4240.97
9035,473,Villa,Tier_2,5,3,0,1,1,1,1,2,No,Yes,4101.86
9036,154,Villa,Tier_1,1,2,1,0,0,1,2,2,No,No,3142.82
9037,561,Independent House,Tier_3,5,5,2,1,0,0,1,1,No,Yes,5266.72
9038,182,Apartment,Tier_3,6,6,2,1,0,1,1,1,Yes,No,4382.26
9039,376,Villa,Tier_3,1,5,0,1,0,0,1,3,No,Yes,2137.34
9040,257,Independent House,Tier_1,6,2,2,0,1,1,4,2,No,Yes,4737.94
9041,294,Independent House,Tier_1,3,4,1,0,0,1,4,2,No,No,4418.77
9042,394,Apartment,Tier_2,5,2,0,0,1,1,0,2,Yes,Yes,2903.51
9043,118,Apartment,Tier_2,7,5,3,0,1,1,4,3,Yes,Yes,3248.4
9044,338,Independent House,Tier_3,5,1,2,0,0,1,1,3,No,Yes,4577.3
9045,795,Apartment,Tier_1,2,2,0,1,1,0,3,2,No,Yes,6023.68
9046,86,Apartment,Tier_3,3,1,0,1,1,1,0,1,No,No,1534.62
9047,128,Independent House,Tier_3,5,1,1,1,1,1,0,3,No,No,3517.73
9048,617,Villa,Tier_3,5,6,1,0,0,1,4,3,Yes,No,6479.18
9049,240,Villa,Tier_2,2,3,0,0,1,1,1,2,Yes,Yes,2232.23
9050,255,Independent House,Tier_3,1,3,2,0,0,0,3,3,Yes,Yes,3122.3
9051,670,Villa,Tier_2,3,3,2,0,1,1,4,2,Yes,No,8701.85
9052,81,Independent House,Tier_1,2,1,0,1,0,0,0,1,Yes,Yes,-12.24
9053,534,Independent House,Tier_3,3,5,0,1,1,1,2,1,No,No,6450.71
9054,723,Apartment,Tier_2,3,3,3,0,1,1,4,3,Yes,Yes,8997.16
9055,355,Villa,Tier_1,1,6,3,0,1,0,0,1,No,Yes,4184.98
9056,577,Independent House,Tier_2,1,3,2,0,0,0,0,2,No,Yes,5177.79
9057,708,Villa,Tier_3,4,4,1,1,0,1,2,3,Yes,Yes,6625.64
9058,755,Villa,Tier_1,2,6,3,0,1,1,3,1,No,No,9602.67
9059,879,Villa,Tier_1,6,1,0,0,1,1,4,2,No,Yes,7243.66
9060,107,Independent House,Tier_1,2,1,3,1,1,0,2,2,No,No,4193.88
9061,412,Apartment,Tier_2,7,3,1,0,1,1,0,3,Yes,Yes,4751.89
9062,80,Villa,Tier_2,3,4,1,1,0,1,4,1,Yes,Yes,2198.16
9063,267,Independent House,Tier_2,4,4,1,0,0,1,0,1,No,No,3561.18
9064,135,Villa,Tier_1,4,2,0,1,0,0,2,1,Yes,No,1891.55
9065,626,Apartment,Tier_3,7,2,2,1,1,1,1,3,No,No,7623.58
9066,191,Villa,Tier_3,3,3,1,1,1,0,1,1,No,No,3152.65
9067,877,Independent House,Tier_1,1,6,1,0,0,0,1,2,No,No,7812.72
9068,389,Villa,Tier_3,4,1,2,1,1,0,1,3,No,Yes,4726.41
9069,115,Villa,Tier_1,2,6,2,1,1,0,4,2,No,No,4223.23
9070,518,Villa,Tier_3,1,4,1,0,0,1,1,2,No,Yes,4128.82
9071,808,Apartment,Tier_3,5,4,1,0,1,1,1,1,No,No,8163.86
9072,671,Villa,Tier_3,4,4,0,1,0,1,4,2,No,No,6849.73
9073,674,Independent House,Tier_2,3,1,0,1,1,0,2,1,No,No,6514.93
9074,656,Villa,Tier_2,2,2,2,1,0,0,3,2,Yes,Yes,6456.53
9075,404,Villa,Tier_1,7,3,1,1,0,0,2,3,Yes,No,5181.48
9076,719,Villa,Tier_2,4,2,2,1,1,0,4,1,Yes,Yes,7728.84
9077,386,Apartment,Tier_1,3,4,2,0,0,1,2,2,No,No,5231.94
9078,613,Independent House,Tier_2,2,6,3,0,0,0,1,1,Yes,Yes,6630.53
9079,807,Villa,Tier_3,4,6,0,1,0,1,1,2,Yes,Yes,5266.09
9080,698,Independent House,Tier_2,2,4,3,1,0,1,4,3,Yes,No,9804.44
9081,188,Independent House,Tier_2,5,1,3,1,0,1,3,2,No,No,5718.47
9082,451,Apartment,Tier_2,7,1,2,0,1,0,1,3,Yes,No,6409.38
9083,436,Independent House,Tier_1,7,1,0,0,1,0,3,1,No,No,4638.25
9084,260,Villa,Tier_1,7,3,3,0,1,0,1,2,Yes,No,6101.96
9085,435,Apartment,Tier_3,2,5,0,1,1,0,4,2,No,No,5030.92
9086,755,Apartment,Tier_3,7,6,3,0,0,0,0,2,Yes,No,8229.7
9087,147,Independent House,Tier_3,7,5,3,1,1,1,0,3,Yes,No,5511.49
9088,371,Apartment,Tier_2,3,6,2,0,1,1,3,1,Yes,Yes,5035.2
9089,771,Independent House,Tier_3,4,3,0,0,0,1,4,2,No,No,6674.39
9090,260,Independent House,Tier_1,3,6,3,0,1,1,0,2,Yes,No,6141.69
9091,545,Apartment,Tier_3,5,3,1,1,1,1,3,1,Yes,Yes,5347.92
9092,513,Villa,Tier_3,6,3,1,0,1,0,1,3,No,No,6249.96
9093,543,Independent House,Tier_3,1,2,0,0,1,0,1,2,No,No,4772.5
9094,760,Apartment,Tier_3,2,6,1,1,0,1,2,1,No,No,7763.31
9095,613,Apartment,Tier_3,3,3,2,0,1,1,4,1,Yes,No,7181.47
9096,145,Independent House,Tier_1,6,2,0,1,0,1,0,2,Yes,No,1492.7
9097,100,Independent House,Tier_2,4,6,1,0,1,0,1,1,Yes,No,2032.35
9098,691,Independent House,Tier_3,4,1,0,1,0,0,0,1,No,Yes,4151.2
9099,463,Independent House,Tier_2,1,6,2,1,0,1,3,1,Yes,Yes,5710.21
9100,891,Villa,Tier_3,4,4,0,1,0,0,0,2,No,Yes,5520.48
9101,694,Villa,Tier_2,7,5,1,0,1,1,3,2,No,No,7732.47
9102,638,Villa,Tier_1,5,4,2,1,0,0,4,2,Yes,No,7899.68
9103,118,Villa,Tier_2,1,5,2,0,0,1,2,2,Yes,No,3803.62
9104,364,Apartment,Tier_3,5,1,2,0,1,1,1,3,No,No,6109.23
9105,681,Independent House,Tier_2,2,5,2,0,1,0,1,3,No,No,7413.68
9106,676,Apartment,Tier_2,5,1,3,0,0,1,1,3,Yes,No,9553.25
9107,864,Apartment,Tier_3,2,6,2,0,1,1,3,2,Yes,Yes,8868.52
9108,415,Villa,Tier_2,5,4,2,1,1,1,1,2,No,No,6378.68
9109,267,Apartment,Tier_3,1,2,3,1,1,0,4,3,No,No,6751.03
9110,750,Villa,Tier_1,2,6,2,0,1,0,0,2,Yes,Yes,5878.11
9111,322,Independent House,Tier_3,6,6,1,1,1,0,3,3,Yes,No,5013.57
9112,152,Villa,Tier_1,5,5,0,0,1,1,2,2,No,Yes,2203.6
9113,558,Independent House,Tier_2,5,6,0,1,0,0,2,1,Yes,No,5055.18
9114,640,Villa,Tier_3,4,3,0,1,1,0,2,1,No,Yes,5019.05
9115,180,Apartment,Tier_2,7,2,2,1,0,0,0,1,Yes,Yes,2172.35
9116,593,Apartment,Tier_1,5,2,3,1,1,0,0,1,No,Yes,6552.06
9117,835,Villa,Tier_1,4,1,0,0,1,1,1,3,No,Yes,6348.85
9118,255,Independent House,Tier_2,5,4,3,0,1,1,0,2,Yes,No,5533.72
9119,317,Independent House,Tier_3,3,3,0,0,1,0,1,1,Yes,No,2447.98
9120,138,Villa,Tier_3,4,4,0,1,0,1,4,2,No,Yes,1718.74
9121,178,Apartment,Tier_3,1,4,2,1,0,0,0,1,Yes,Yes,2133.61
9122,574,Independent House,Tier_3,1,2,2,1,1,0,4,2,Yes,No,8076.68
9123,593,Villa,Tier_1,2,3,3,0,0,0,2,1,No,Yes,6130.62
9124,834,Independent House,Tier_3,6,5,0,0,0,0,4,3,No,No,6597.22
9125,376,Apartment,Tier_2,6,3,1,1,0,0,2,2,Yes,Yes,4340.57
9126,290,Independent House,Tier_1,1,1,1,1,1,1,1,1,Yes,Yes,2806.86
9127,202,Villa,Tier_2,2,6,0,1,0,1,3,3,No,Yes,2115.68
9128,308,Independent House,Tier_2,1,2,0,0,0,0,4,2,Yes,No,3432.67
9129,673,Independent House,Tier_2,4,3,1,1,1,0,3,3,No,No,7619.16
9130,735,Apartment,Tier_1,3,1,0,1,0,1,3,2,No,Yes,4838.91
9131,467,Apartment,Tier_3,2,5,3,0,1,0,1,3,Yes,No,6899.01
9132,219,Apartment,Tier_2,3,4,0,1,1,0,2,3,Yes,No,3609.94
9133,620,Apartment,Tier_2,5,4,2,0,0,0,0,1,Yes,Yes,5236.29
9134,470,Villa,Tier_3,5,1,2,1,0,1,1,1,Yes,No,6572.35
9135,349,Independent House,Tier_3,3,2,1,1,0,0,3,3,No,Yes,3742.27
9136,838,Independent House,Tier_3,4,4,0,1,1,1,0,2,Yes,No,7777.81
9137,91,Independent House,Tier_3,3,2,2,0,0,1,0,1,Yes,No,2860.01
9138,468,Independent House,Tier_2,3,2,0,0,0,0,2,1,Yes,No,3888.71
9139,416,Villa,Tier_1,3,4,3,1,0,0,3,3,No,No,7511.98
9140,585,Apartment,Tier_3,2,5,2,1,0,0,1,3,No,Yes,5706.71
9141,185,Independent House,Tier_3,7,6,1,1,1,1,2,3,Yes,Yes,3169.78
9142,111,Independent House,Tier_2,2,3,0,0,0,0,1,1,Yes,No,594.0
9143,153,Apartment,Tier_3,7,6,1,1,0,0,4,2,No,Yes,2954.67
9144,250,Apartment,Tier_2,3,4,2,0,0,1,3,2,No,Yes,3551.49
9145,148,Independent House,Tier_2,6,3,2,0,1,1,3,3,No,Yes,3890.37
9146,892,Apartment,Tier_2,4,2,2,0,1,0,2,1,Yes,Yes,7475.82
9147,441,Independent House,Tier_2,5,5,3,0,1,0,1,3,Yes,No,7483.26
9148,728,Independent House,Tier_3,5,2,3,1,1,0,0,2,Yes,No,9516.47
9149,512,Independent House,Tier_1,5,5,2,0,0,1,2,1,No,No,6274.41
9150,179,Independent House,Tier_3,1,6,0,0,0,1,3,3,No,Yes,2088.2
9151,737,Independent House,Tier_1,4,6,3,0,0,1,3,2,No,Yes,7729.9
9152,88,Independent House,Tier_3,2,6,2,0,1,0,0,2,Yes,Yes,1618.96
9153,653,Apartment,Tier_2,5,1,0,1,1,1,1,2,No,No,5693.99
9154,776,Villa,Tier_3,2,6,1,0,0,1,3,3,No,No,7648.51
9155,108,Villa,Tier_2,2,5,3,0,0,0,2,2,No,No,4256.14
9156,193,Independent House,Tier_3,2,5,2,1,1,1,1,3,Yes,Yes,5076.51
9157,541,Apartment,Tier_2,6,6,3,1,0,0,1,2,No,Yes,5954.8
9158,222,Independent House,Tier_1,2,2,0,1,0,0,3,1,Yes,No,1908.09
9159,469,Apartment,Tier_2,3,6,0,0,1,0,4,2,No,Yes,3553.51
9160,711,Independent House,Tier_3,2,6,0,0,1,1,2,1,No,No,5359.97
9161,761,Independent House,Tier_2,1,4,3,0,0,1,3,3,Yes,Yes,9302.75
9162,236,Villa,Tier_1,2,4,2,0,0,1,2,1,Yes,Yes,3861.65
9163,414,Apartment,Tier_1,5,3,0,0,0,1,3,1,No,Yes,2816.73
9164,339,Apartment,Tier_3,2,1,3,1,1,1,4,2,No,No,7213.34
9165,161,Villa,Tier_2,5,5,1,0,1,0,1,3,Yes,No,2841.25
9166,833,Villa,Tier_3,2,3,3,1,0,1,4,1,No,Yes,8242.97
9167,520,Villa,Tier_2,4,6,3,0,1,1,2,1,No,Yes,6489.3
9168,251,Villa,Tier_1,3,5,1,0,0,0,1,1,Yes,Yes,2432.72
9169,310,Apartment,Tier_3,5,5,1,0,1,0,3,3,Yes,Yes,3615.76
9170,799,Apartment,Tier_1,1,1,1,0,0,1,4,2,No,No,7702.79
9171,154,Villa,Tier_2,2,1,1,0,0,0,4,2,No,Yes,2016.64
9172,349,Independent House,Tier_1,5,3,0,1,0,1,3,2,No,Yes,2844.02
9173,705,Independent House,Tier_2,6,4,2,0,0,0,3,1,No,No,7312.73
9174,141,Independent House,Tier_3,7,5,1,1,0,0,4,1,No,Yes,1337.79
9175,399,Independent House,Tier_2,3,2,2,0,1,1,2,2,Yes,Yes,4682.37
9176,181,Apartment,Tier_2,6,3,2,1,1,1,4,2,No,Yes,4058.33
9177,508,Apartment,Tier_3,2,5,0,0,0,0,4,1,Yes,No,4383.14
9178,801,Apartment,Tier_3,3,1,2,1,1,0,2,2,No,No,9401.75
9179,334,Independent House,Tier_1,1,6,1,1,1,0,3,2,No,Yes,4025.33
9180,611,Villa,Tier_2,5,1,3,1,0,0,2,1,No,Yes,6317.27
9181,649,Independent House,Tier_2,1,1,3,0,0,1,2,1,Yes,No,8204.6
9182,191,Apartment,Tier_1,3,1,3,1,1,0,1,2,No,Yes,4025.91
9183,392,Independent House,Tier_2,4,6,2,1,0,1,4,2,No,Yes,4959.83
9184,540,Villa,Tier_2,4,4,3,0,1,0,2,2,No,No,7042.41
9185,787,Villa,Tier_3,6,4,0,1,1,1,0,3,No,No,6995.4
9186,541,Independent House,Tier_3,7,5,3,1,0,0,4,1,Yes,No,7640.14
9187,171,Apartment,Tier_3,5,5,3,1,1,0,0,1,No,No,5207.05
9188,131,Apartment,Tier_1,2,3,2,1,0,0,0,2,No,No,3316.07
9189,884,Apartment,Tier_3,6,1,2,0,0,0,2,2,No,Yes,7102.14
9190,599,Independent House,Tier_1,1,1,2,1,0,0,0,2,No,No,6775.13
9191,891,Apartment,Tier_3,4,6,1,1,0,0,3,3,No,No,9022.7
9192,177,Independent House,Tier_2,4,2,1,1,1,0,4,2,Yes,Yes,2730.48
9193,315,Apartment,Tier_2,2,2,2,0,0,0,0,2,Yes,No,5405.84
9194,453,Villa,Tier_3,1,1,3,1,1,0,2,3,Yes,Yes,7211.24
9195,660,Villa,Tier_3,3,2,2,0,1,0,1,3,Yes,No,7338.75
9196,636,Apartment,Tier_1,6,2,0,1,1,0,2,2,No,Yes,4955.27
9197,728,Independent House,Tier_2,4,1,3,1,0,1,3,3,Yes,No,9289.36
9198,313,Apartment,Tier_3,5,4,3,0,0,1,1,1,No,No,6209.14
9199,111,Independent House,Tier_3,5,4,2,1,1,0,3,1,No,Yes,2972.83
9200,368,Villa,Tier_2,3,5,3,0,1,1,1,3,No,No,7257.85
9201,717,Independent House,Tier_3,2,4,3,1,0,1,1,1,No,Yes,7746.86
9202,658,Apartment,Tier_2,2,1,0,0,1,1,1,1,No,No,5143.65
9203,621,Villa,Tier_3,6,2,0,1,0,1,0,2,No,Yes,4459.32
9204,193,Independent House,Tier_2,4,1,2,0,1,0,4,3,No,No,4941.81
9205,283,Independent House,Tier_1,6,3,3,0,0,0,3,1,Yes,Yes,3488.6
9206,108,Villa,Tier_3,4,2,1,0,0,1,1,1,No,No,2627.63
9207,722,Apartment,Tier_3,4,1,0,1,0,0,0,2,Yes,No,5591.02
9208,553,Villa,Tier_3,3,5,1,0,0,0,2,2,No,No,5392.27
9209,776,Apartment,Tier_1,3,5,1,1,1,0,4,3,No,Yes,6426.25
9210,332,Apartment,Tier_3,4,2,1,0,0,1,2,1,Yes,No,4719.86
9211,877,Independent House,Tier_3,2,4,0,1,0,0,1,1,Yes,No,6235.09
9212,465,Apartment,Tier_2,1,5,0,1,1,0,1,1,Yes,No,4064.31
9213,141,Apartment,Tier_3,4,6,3,0,1,0,0,2,Yes,Yes,3631.27
9214,594,Villa,Tier_3,2,3,2,0,0,0,3,2,No,No,6743.77
9215,509,Villa,Tier_2,2,6,3,1,1,0,1,1,Yes,No,7701.05
9216,659,Apartment,Tier_1,5,6,0,0,1,1,1,1,Yes,No,6679.0
9217,616,Independent House,Tier_1,6,6,3,0,0,1,3,3,Yes,Yes,7821.34
9218,770,Villa,Tier_2,1,2,2,0,1,0,0,3,Yes,Yes,7046.91
9219,220,Independent House,Tier_1,4,3,3,0,1,1,4,3,Yes,Yes,5321.15
9220,822,Villa,Tier_1,7,2,0,0,1,0,1,3,No,No,7430.36
9221,379,Villa,Tier_3,1,4,1,1,1,0,2,1,Yes,Yes,3292.77
9222,754,Apartment,Tier_3,4,1,3,1,1,0,4,1,Yes,No,9149.0
9223,390,Villa,Tier_3,7,6,0,0,0,0,4,3,No,No,3520.19
9224,550,Villa,Tier_1,6,2,1,1,0,1,4,3,No,No,6681.79
9225,472,Independent House,Tier_3,1,1,0,0,0,1,0,1,No,No,3990.4
9226,721,Villa,Tier_1,1,2,3,1,1,0,2,2,No,Yes,8261.66
9227,524,Villa,Tier_3,2,4,1,1,1,0,3,1,Yes,Yes,4655.75
9228,837,Independent House,Tier_1,7,3,3,0,1,0,0,1,Yes,No,9876.89
9229,888,Apartment,Tier_2,1,1,2,1,1,1,0,3,Yes,Yes,8888.03
9230,251,Apartment,Tier_2,1,3,1,1,1,1,1,3,Yes,No,4457.24
9231,655,Villa,Tier_3,6,2,1,1,0,0,4,1,Yes,Yes,5653.43
9232,110,Villa,Tier_1,7,6,0,0,0,0,4,2,No,Yes,-184.51
9233,126,Independent House,Tier_2,4,2,3,1,0,0,3,2,Yes,Yes,3629.5
9234,209,Apartment,Tier_2,2,4,2,0,0,1,3,3,Yes,Yes,3129.19
9235,431,Apartment,Tier_3,1,2,0,0,0,1,0,2,Yes,Yes,2513.72
9236,701,Apartment,Tier_3,2,4,1,1,1,0,0,3,No,No,6632.61
9237,660,Independent House,Tier_1,2,2,1,0,1,0,2,1,No,Yes,5669.17
9238,137,Independent House,Tier_2,3,6,1,0,0,1,1,3,No,Yes,1745.54
9239,185,Independent House,Tier_1,4,3,1,0,0,0,3,1,No,Yes,1520.25
9240,891,Villa,Tier_1,3,2,0,1,1,0,0,3,Yes,Yes,6694.6
9241,409,Apartment,Tier_3,2,1,3,0,1,0,0,2,No,No,6727.82
9242,847,Villa,Tier_1,6,5,3,1,1,1,1,2,Yes,No,10533.31
9243,762,Villa,Tier_1,6,1,0,1,1,1,3,2,No,Yes,6681.04
9244,462,Independent House,Tier_2,1,1,0,0,0,0,4,1,No,No,3857.01
9245,241,Apartment,Tier_1,7,4,2,0,1,0,1,3,Yes,Yes,3908.17
9246,365,Villa,Tier_2,4,2,3,1,1,1,3,2,Yes,Yes,6468.05
9247,150,Apartment,Tier_2,5,3,3,1,1,0,1,3,No,No,5506.51
9248,846,Villa,Tier_1,4,2,1,0,0,0,1,1,No,No,7506.12
9249,533,Independent House,Tier_1,3,5,3,0,0,0,4,1,No,Yes,6454.81
9250,646,Villa,Tier_2,7,2,2,1,0,0,3,3,No,Yes,6383.12
9251,476,Independent House,Tier_1,4,5,1,1,0,1,2,3,Yes,No,6276.24
9252,594,Apartment,Tier_2,1,5,0,0,0,1,2,1,No,No,5991.55
9253,105,Villa,Tier_1,4,1,1,1,1,1,0,2,No,No,3815.52
9254,392,Villa,Tier_2,5,5,1,1,0,0,4,1,Yes,No,4398.69
9255,205,Independent House,Tier_2,6,5,3,1,1,1,4,2,Yes,Yes,4497.45
9256,487,Independent House,Tier_3,7,6,2,0,0,1,1,3,Yes,Yes,4906.86
9257,644,Apartment,Tier_1,3,3,0,1,0,0,3,3,Yes,No,4851.59
9258,277,Independent House,Tier_2,3,6,1,0,1,1,2,1,Yes,Yes,2972.2
9259,890,Apartment,Tier_2,2,4,3,0,1,0,4,2,No,Yes,8952.22
9260,267,Villa,Tier_1,7,2,0,0,1,0,2,1,Yes,No,3137.39
9261,777,Apartment,Tier_1,3,3,2,1,1,0,1,2,Yes,Yes,7489.09
9262,896,Apartment,Tier_1,5,4,1,0,0,1,2,3,Yes,No,7876.17
9263,889,Apartment,Tier_3,5,1,1,0,1,1,2,2,Yes,No,8646.52
9264,795,Villa,Tier_1,6,3,3,0,1,0,0,2,No,No,9044.98
9265,563,Villa,Tier_3,3,3,1,1,1,1,0,1,Yes,No,5684.04
9266,529,Independent House,Tier_1,6,1,3,1,0,1,4,3,No,Yes,6596.42
9267,602,Apartment,Tier_3,4,5,3,1,1,0,1,1,Yes,Yes,6711.49
9268,433,Villa,Tier_1,5,1,3,1,1,0,3,3,No,No,7505.64
9269,737,Apartment,Tier_3,3,2,1,1,0,0,4,2,No,Yes,5620.77
9270,676,Apartment,Tier_2,3,1,3,1,0,1,1,1,Yes,Yes,7616.43
9271,179,Apartment,Tier_3,4,3,0,1,0,1,3,1,No,No,2758.59
9272,695,Villa,Tier_3,6,1,2,0,0,1,4,2,Yes,No,8509.78
9273,637,Apartment,Tier_2,7,2,2,0,0,0,2,1,Yes,No,6922.09
9274,635,Apartment,Tier_1,3,5,1,1,1,1,2,2,Yes,Yes,5204.77
9275,357,Independent House,Tier_2,1,5,2,1,1,0,2,2,No,No,5822.69
9276,772,Apartment,Tier_2,2,4,2,0,1,1,3,2,No,No,8939.84
9277,778,Independent House,Tier_2,5,6,0,1,0,0,2,1,Yes,Yes,4921.35
9278,705,Apartment,Tier_3,4,4,0,1,1,1,4,1,Yes,Yes,6053.03
9279,570,Independent House,Tier_2,4,2,3,0,1,0,0,3,Yes,Yes,6640.49
9280,334,Villa,Tier_1,2,4,0,1,0,1,1,1,Yes,Yes,2422.71
9281,460,Villa,Tier_3,1,5,0,1,1,0,0,3,Yes,Yes,3391.58
9282,621,Apartment,Tier_3,2,6,1,0,1,1,4,2,No,Yes,6119.75
9283,343,Independent House,Tier_2,3,5,0,1,0,1,1,1,No,No,3890.21
9284,689,Villa,Tier_3,7,4,3,1,1,1,1,2,Yes,No,9518.38
9285,408,Apartment,Tier_1,6,1,1,1,0,0,1,3,No,Yes,3506.53
9286,194,Apartment,Tier_3,4,5,2,1,1,0,3,2,No,Yes,3434.62
9287,355,Independent House,Tier_2,6,4,2,0,0,0,1,1,Yes,Yes,3179.73
9288,567,Independent House,Tier_2,6,4,3,1,0,0,4,1,Yes,No,7257.01
9289,360,Apartment,Tier_2,6,2,3,0,1,1,1,1,No,No,6034.79
9290,354,Independent House,Tier_3,7,2,0,1,1,0,1,3,Yes,No,3766.64
9291,852,Independent House,Tier_2,6,5,1,0,0,1,3,1,Yes,No,8232.99
9292,798,Villa,Tier_3,3,3,1,1,0,0,2,2,Yes,No,7543.54
9293,407,Independent House,Tier_2,7,4,1,0,0,1,3,1,No,Yes,4049.71
9294,290,Apartment,Tier_2,4,1,3,1,0,1,3,2,Yes,Yes,4261.12
9295,806,Independent House,Tier_2,6,3,2,1,0,0,2,2,Yes,Yes,7047.52
9296,631,Apartment,Tier_1,4,4,0,1,0,1,3,3,Yes,No,6521.67
9297,105,Apartment,Tier_1,7,3,2,1,1,1,0,1,No,Yes,2130.28
9298,106,Independent House,Tier_2,6,4,1,0,0,1,4,1,Yes,No,2977.66
9299,781,Independent House,Tier_2,3,4,2,1,1,1,3,3,No,No,9868.75
9300,162,Independent House,Tier_3,2,3,0,1,1,1,2,3,Yes,No,3434.04
9301,761,Villa,Tier_3,6,2,0,0,1,1,0,1,Yes,Yes,5022.8
9302,492,Villa,Tier_1,5,4,0,0,1,0,0,1,Yes,Yes,2482.97
9303,246,Independent House,Tier_3,5,5,1,1,1,1,2,1,Yes,No,4201.83
9304,779,Apartment,Tier_3,2,3,2,1,1,0,4,2,Yes,Yes,8043.26
9305,248,Independent House,Tier_3,1,6,3,1,0,1,3,1,No,Yes,5350.79
9306,880,Villa,Tier_3,7,2,1,1,0,1,1,1,No,No,8610.66
9307,308,Villa,Tier_1,2,1,0,0,1,1,2,3,Yes,No,4615.1
9308,688,Independent House,Tier_1,2,4,3,1,1,0,3,1,Yes,Yes,7348.11
9309,446,Apartment,Tier_3,2,6,1,1,1,0,4,2,Yes,Yes,4476.82
9310,607,Apartment,Tier_3,5,4,0,0,1,1,0,3,Yes,No,5578.65
9311,870,Villa,Tier_1,4,6,2,0,0,0,3,2,No,Yes,7582.6
9312,726,Villa,Tier_2,1,5,3,1,0,0,4,2,Yes,No,9704.21
9313,617,Villa,Tier_3,7,2,0,1,1,1,3,2,No,No,6669.33
9314,603,Apartment,Tier_2,1,4,3,0,1,0,4,1,No,No,8863.82
9315,151,Villa,Tier_3,1,6,2,1,0,1,1,3,Yes,Yes,2725.27
9316,724,Villa,Tier_1,3,2,3,0,1,1,4,3,Yes,No,9603.47
9317,185,Apartment,Tier_3,6,4,2,1,0,1,3,1,Yes,Yes,2712.0
9318,811,Villa,Tier_2,2,6,0,0,1,0,4,3,Yes,No,7177.71
9319,768,Villa,Tier_1,4,1,3,1,0,1,0,2,Yes,No,8439.61
9320,361,Independent House,Tier_3,4,6,2,0,1,0,0,2,No,No,4914.98
9321,212,Villa,Tier_3,3,5,2,0,1,0,2,3,Yes,Yes,3575.21
9322,613,Independent House,Tier_1,5,1,0,1,1,0,0,1,Yes,No,4891.65
9323,348,Villa,Tier_3,3,1,0,1,1,1,0,3,Yes,Yes,2743.94
9324,491,Villa,Tier_1,3,6,0,1,1,0,4,3,Yes,No,5407.98
9325,752,Independent House,Tier_3,2,3,3,0,0,1,3,3,No,No,9601.76
9326,698,Villa,Tier_1,5,1,1,0,1,1,2,3,Yes,Yes,7023.98
9327,870,Independent House,Tier_3,6,5,0,0,0,1,3,3,Yes,Yes,6247.97
9328,826,Villa,Tier_1,6,5,3,0,0,0,1,3,No,Yes,7832.87
9329,97,Independent House,Tier_1,3,6,0,0,0,0,0,3,Yes,Yes,245.43
9330,833,Independent House,Tier_3,6,4,3,0,0,0,3,2,No,Yes,8223.96
9331,196,Villa,Tier_1,4,6,2,1,1,0,2,3,Yes,No,4172.6
9332,877,Villa,Tier_3,2,1,2,1,1,1,1,2,Yes,Yes,8482.71
9333,873,Independent House,Tier_3,6,2,2,0,1,1,4,3,No,No,10076.76
9334,223,Apartment,Tier_3,5,3,1,0,1,1,4,3,Yes,No,4606.69
9335,796,Villa,Tier_1,4,6,3,0,1,0,3,1,No,No,9743.99
9336,630,Villa,Tier_3,1,3,1,1,1,0,4,2,Yes,Yes,5848.13
9337,745,Apartment,Tier_1,2,3,0,1,0,1,2,2,No,Yes,6004.79
9338,767,Apartment,Tier_2,4,5,2,0,0,0,0,1,Yes,No,7755.24
